@relation KDDTrain20DOS-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute duration numeric
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute land {0,1}
@attribute wrong_fragment numeric
@attribute urgent numeric
@attribute hot numeric
@attribute num_failed_logins numeric
@attribute logged_in {0,1}
@attribute num_compromised numeric
@attribute root_shell numeric
@attribute su_attempted numeric
@attribute num_root numeric
@attribute num_file_creations numeric
@attribute num_shells numeric
@attribute num_access_files numeric
@attribute num_outbound_cmds numeric
@attribute is_host_login {0,1}
@attribute is_guest_login {0,1}
@attribute count numeric
@attribute srv_count numeric
@attribute serror_rate numeric
@attribute srv_serror_rate numeric
@attribute rerror_rate numeric
@attribute srv_rerror_rate numeric
@attribute same_srv_rate numeric
@attribute diff_srv_rate numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_srv_rate numeric
@attribute dst_host_diff_srv_rate numeric
@attribute dst_host_same_src_port_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute dst_host_serror_rate numeric
@attribute dst_host_srv_serror_rate numeric
@attribute dst_host_rerror_rate numeric
@attribute dst_host_srv_rerror_rate numeric
@attribute protocol_type {1,2,3}
@attribute service {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70}
@attribute flag {1,2,3,4,5,6,7,8,9,10,11}
@attribute xAttack {0,1}

@data
0,0.000002,0.000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.992157,0.99,0.01,0,0,0,0,0,0,3,12,2,0
0,0.000027,0.00006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.035225,0.043053,0,0,0,0,1,0,0.09,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0,0.00004,0.000602,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.027397,0.029354,0,0,0,0,1,0,0.13,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0.000018,0.000111,0.000077,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.317647,0.835294,0.89,0.05,0.01,0.01,0,0,0,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268102,0.037182,1,1,0,0,0.14,0.06,0,1,0.07451,0.07,0.06,0,0,1,1,0,0,1,50,4,1
0,0.000028,0.000455,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.003914,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0.000037,0.007115,0.00162,0,0,0,0.019802,0,1,0.001131,0,0,0,0,0,0,0,0,0,0.005871,0.005871,0,0,0,0,1,0,0,0.133333,0.133333,1,0,0.03,0,0,0,0.32,0.32,1,25,2,1
0,0.00004,0.000231,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009785,0.009785,0,0,0,0,1,0,0,0.019608,0.403922,1,0,0.2,0.02,0,0,0,0,1,25,2,0
0,0.000006,0.000026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133072,0.289628,0,0,0,0,1,0,0.01,1,0.996078,1,0.01,0,0,0,0,0,0,3,12,2,0
0,0.000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.34902,0.376471,0.31,0.03,0.31,0.02,0,0,0,0,1,20,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46184,0.027397,1,1,0,0,0.06,0.07,0,1,0.078431,0.08,0.07,0,0,1,1,0,0,1,50,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270059,0.017613,0,0,1,1,0.07,0.06,0,0.443137,0.035294,0.08,0.07,0.01,0,0,0,1,1,1,50,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39726,0.015656,1,1,0,0,0.04,0.06,0,1,0.070588,0.07,0.06,0,0,1,1,0,0,1,50,4,1
0,0.000042,0.000405,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.013699,0.019569,0,0,0,0,1,0,0.3,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0,0.000006,0.000023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046967,0.046967,0,0,0,0,1,0,0,1,0.662745,0.66,0.01,0,0,0,0,0,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09589,0.023483,1,1,0,0,0.24,0.08,0,1,0.203922,0.2,0.03,0.01,0,1,1,0,0,1,20,4,1
0,0.000029,0.002347,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.037182,0,0,0,0,1,0,0.11,0.015686,1,1,0,0.25,0.01,0,0,0,0,1,25,2,0
0,0.000244,0.000063,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.596078,0.435294,0.73,0.03,0.01,0,0,0,0,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,1,1,1,0,0,0.168627,1,1,0,0.02,0.13,0,0,1,0.92,1,25,1,0
0,0.000006,0.000027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330724,0.481409,0,0,0,0,0.99,0.01,0.01,0.670588,0.517647,0.77,0.02,0.01,0,0,0,0,0,3,12,2,0
0,0.000006,0.000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561644,0.561644,0,0,0,0,1,0,0,1,0.964706,0.96,0.01,0,0,0,0,0,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105675,0.02544,1,1,0,0,0.24,0.07,0,1,0.188235,0.19,0.04,0.01,0,1,1,0,0,1,20,4,1
0,0.000032,0.000073,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,0.317647,0.007843,0.02,0.07,0.01,0,0,0,0,0,1,2,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409002,0.037182,1,1,0,0,0.09,0.06,0,1,0.078431,0.08,0.08,0,0,1,1,0,0,1,50,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545988,0.003914,1,1,0,0,0.01,0.06,0,1,0.003922,0,0.08,0,0,1,1,0,0,1,20,4,1
0,0.000039,0.000294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.037182,0.078278,0,0,0,0,1,0,0.08,0.07451,1,1,0,0.05,0.01,0,0,0,0,1,25,2,0
0,0.00004,0.000628,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,1,0.941176,0.94,0.01,0,0,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448141,0.02544,1,1,0,0,0.06,0.07,0,1,0.05098,0.05,0.08,0,0,1,1,0,0,1,3,4,1
0,0.00003,0.000289,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005871,0.007828,0,0,0,0,1,0,0.5,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0,0.000037,0.001218,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.017613,0.054795,0,0,0,0,1,0,0.18,0.443137,1,1,0,0.01,0.01,0,0,0.01,0,1,25,2,0
0,0.00003,0.000157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.033268,0.054795,0,0,0,0,1,0,0.07,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013699,0.011742,0.71,0.83,0.29,0.17,0.71,0.43,0.33,1,0.180392,0.18,0.04,0,0,1,1,0,0,1,25,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553816,0.039139,0,0,1,1,0.07,0.06,0,1,0.078431,0.08,0.07,0,0,0,0,1,1,1,20,3,1
0,0.00003,0.000837,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.003914,0,0,0,0,1,0,1,0.003922,1,1,0,1,0.02,0,0,0,0,1,25,2,0
0,0.00003,0.000456,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.013699,0.039139,0,0,0,0,1,0,0.2,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0,0.000135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0.066667,0.07,0.05,0.07,0,0.35,0,0.02,0,2,16,2,1
0.000018,0.000088,0.000065,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.003914,0,0,0,0,1,0,1,0.090196,0.486275,0.57,0.17,0.04,0.02,0,0.02,0,0,1,55,2,0
0,0.000098,0.000063,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.443137,0.772549,0.79,0.04,0.01,0.01,0,0,0,0,1,55,2,0
0,0.000005,0.000025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146771,0.305284,0,0,0,0,1,0,0.01,1,0.85098,0.85,0.02,0,0,0,0,0,0,3,12,2,0
0,0.000023,0.002825,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.329412,1,1,0,0.01,0.03,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471624,0.029354,1,1,0,0,0.06,0.06,0,1,0.023529,0.02,0.08,0,0,1,1,0,0,1,6,4,1
0,0.000348,0.000065,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.003914,0,0,0,0,1,0,1,0.003922,0.662745,1,0,1,0.01,0,0,0,0,1,55,2,0
0,0.000128,0.000064,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.058824,0.06,0.64,0,0,0,0.07,0,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097847,0.023483,1,1,0,0,0.24,0.08,0,1,0.184314,0.18,0.05,0.01,0,1,1,0,0,1,61,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291585,0.039139,0,0,1,1,0.13,0.06,0,1,0.078431,0.08,0.06,0,0,0,0,1,1,1,67,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189824,0.039139,1,1,0,0,0.21,0.07,0,1,0.078431,0.08,0.07,0,0,1,1,0,0,1,67,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221135,0.039139,1,1,0,0,0.18,0.05,0,1,0.066667,0.07,0.06,0,0,1,1,0,0,1,50,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240705,0.009785,1,1,0,0,0.04,0.06,0,1,0.05098,0.05,0.07,0,0,1,1,0,0,1,67,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340509,0.011742,1,1,0,0,0.03,0.06,0,1,0.054902,0.05,0.09,0,0,1,1,0,0,1,50,4,1
0,0.00003,0.000132,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.068493,0.084149,0,0,0,0,1,0,0.05,0.278431,1,1,0,0.01,0.03,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573386,0.04501,1,1,0,0,0.08,0.05,0,1,0.090196,0.09,0.05,0,0,1,1,0,0,1,50,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252446,0.039139,1,1,0,0,0.16,0.05,0,1,0.054902,0.05,0.07,0,0,1,1,0,0,1,25,4,1
0,0.00003,0.000204,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.015656,0.015656,0,0,0,0,1,0,0,0.345098,1,1,0,0.01,0.02,0,0,0,0,1,25,2,0
0,0.000037,0.000057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.023483,0.023483,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203523,0.019569,1,1,0,0,0.1,0.06,0,1,0.039216,0.04,0.06,0,0,1,1,0,0,1,18,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213307,0.017613,0,0,1,1,0.08,0.06,0,1,0.035294,0.04,0.07,0,0,0,0,1,1,1,50,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240705,0.035225,1,1,0,0,0.15,0.06,0,1,0.070588,0.07,0.06,0,0,1,1,0,0,1,67,4,1
0,0.000006,0.000027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440313,0.596869,0,0,0,0,1,0,0.01,1,0.992157,0.99,0.01,0,0,0,0,0,0,3,12,2,0
0,0.00051,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021526,0.021526,0,0,0,0,1,0,0,0.329412,0.443137,0.39,0.05,0.39,0.02,0,0,0,0,1,20,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258317,0.009785,1,1,0,0,0.04,0.06,0,1,0.007843,0.01,0.07,0,0,1,1,0,0,1,50,4,1
0,0.000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,0.733333,0.192157,0.26,0.03,0.26,0,0.02,0,0.09,0,1,20,2,0
0.000037,0.286284,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.564706,0.098039,0.17,0.03,0.17,0,0,0,0,0,1,20,2,0
0,0.00051,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005871,0.005871,0,0,0,0,1,0,0,0.058824,0.168627,0.6,0.13,0.6,0.05,0,0,0,0,1,20,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418787,0.027397,1,1,0,0,0.07,0.06,0,1,0.054902,0.05,0.06,0,0,1,1,0,0,1,50,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508806,0.031311,1,1,0,0,0.06,0.06,0,1,0.062745,0.06,0.06,0,0,1,1,0,0,1,24,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152642,0.023483,1,1,0,0,0.15,0.05,0,1,0.047059,0.05,0.07,0,0,1,1,0,0,1,61,4,1
0,0.000028,0.000049,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.011742,0.013699,0,0,0,0,1,0,0.29,0.062745,1,1,0,0.06,0.05,0,0,0,0,1,25,2,0
0,0.000043,0.000621,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.037182,0.060665,0,0,0,0,1,0,0.1,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0.000551,0.000138,0.0006,0,0,0,0.217822,0,1,0,0,0,0,0,0,0,0,0,1,0.001957,0.001957,0,0,0,0,1,0,0,0.937255,0.25098,0.27,0.02,0,0,0,0,0,0,1,20,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41683,0.031311,1,1,0,0,0.08,0.07,0,1,0.062745,0.06,0.07,0,0,1,1,0,0,1,39,4,1
0,0.000038,0.000116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.017613,0.019569,0,0,0,0,1,0,0.2,0.117647,1,1,0,0.07,0.05,0,0,0,0,1,25,2,0
0,0.00003,0.00067,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005871,0.011742,0,0,0,0,1,0,0.33,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0.001028,0.000031,0.000046,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.278431,1,1,0,0.01,0.07,0,0,0.03,0.02,1,25,2,0
0,0.000005,0.000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041096,0.058708,0,0,0,0,1,0,0.1,1,1,1,0,0.01,0,0,0,0,0,3,12,2,0
0,0.000006,0.000022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.007828,0,0,0,0,1,0,0.75,0.431373,0.4,0.93,0.02,0.01,0,0,0,0,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193738,0.015656,1,1,0,0,0.08,0.08,0,1,0.019608,0.02,0.07,0,0,1,1,0,0,1,50,4,1
0,0.000029,0.000184,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.041096,0.04501,0,0,0,0,1,0,0.13,0.631373,1,1,0,0.01,0.01,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199609,0.003914,0,0,1,1,0.02,0.07,0,1,0.007843,0.01,0.07,0,0,0,0,1,1,1,7,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273973,0.009785,0,0,1,1,0.04,0.09,0,1,0.019608,0.02,0.07,0,0,0,0,1,1,1,24,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289628,0.046967,1,1,0,0,0.16,0.05,0,1,0.094118,0.09,0.06,0,0,1,1,0,0,1,7,4,1
0,0.000032,0.000187,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005871,0.066536,0,0,0,0,1,0,0.18,0.878431,1,1,0,0,0.02,0,0,0,0,1,25,2,0
0.000073,0.002229,0.000066,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.447059,0.745098,0.6,0.04,0.01,0.01,0,0,0,0,1,55,2,0
0,0.000029,0.00005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.029354,0.031311,0,0,0,0,1,0,0.12,0.933333,1,1,0,0,0.01,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119374,0.027397,1,1,0,0,0.23,0.07,0,1,0.133333,0.13,0.06,0.01,0,1,1,0,0,1,61,4,1
0,0.000028,0.001641,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.011742,0.027397,0,0,0,0,1,0,0.14,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0,0.000047,0.010782,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.101961,1,1,0,0.04,0.02,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283757,0.023483,1,1,0,0,0.08,0.06,0,1,0.054902,0.05,0.06,0,0,1,1,0,0,1,50,4,1
0,0.000028,0.00027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.041096,0.068493,0,0,0,0,1,0,0.17,0.282353,1,1,0,0.01,0.01,0,0,0,0,1,25,2,0
0,0.000006,0.000021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.509804,0.815686,1,0,1,0.01,0,0,0,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350294,0.001957,1,1,0,0,0.01,0.07,0,1,0.003922,0,0.07,0,0,1,1,0,0,1,10,4,1
0,0.000036,0.000375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.033268,0.041096,0,0,0,0,1,0,0.1,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0,0.000006,0.000018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354207,0.354207,0,0,0,0,1,0,0,1,1,1,0,0.01,0,0,0,0,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221135,0.029354,1,1,0,0,0.13,0.05,0,1,0.031373,0.03,0.06,0,0,1,1,0,0,1,50,4,1
0.000018,0.00012,0.000065,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.003914,0,0,0,0,1,0,1,0.635294,0.607843,0.73,0.03,0.01,0.01,0,0,0,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234834,0.003914,1,1,0,0,0.02,0.07,0,1,0.007843,0.01,0.09,0,0,1,1,0,0,1,50,4,1
0,0.00015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,0.188235,0.105882,0.12,0.08,0.12,0.07,0,0,0,0,1,20,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.003914,0,0,1,1,1,0,1,0.043137,0.168627,1,0,0.09,0.37,0,0,1,1,1,25,1,0
0,0.000006,0.000095,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.135029,0.001957,0,0,0,0,0.01,0.03,0,1,0.003922,0,0.01,0,0,0,0,0,0,1,12,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144814,0.033268,1,1,0,0,0.23,0.05,0,1,0.043137,0.04,0.06,0,0,1,1,0,0,1,50,4,1
0,0.000028,0.000516,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.039139,0.039139,0,0,0,0,1,0,0,0.792157,1,1,0,0,0.01,0,0,0,0,1,25,2,0
0,0.000005,0.000026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272016,0.401174,0,0,0,0,0.99,0.01,0.01,1,0.87451,0.87,0.02,0,0,0,0,0,0,3,12,2,0
0,0.000038,0.000074,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.046967,0.046967,0,0,0,0,1,0,0,0.094118,1,1,0,0.04,0.04,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565558,0.023483,1,1,0,0,0.04,0.06,0,1,0.047059,0.05,0.07,0,0,1,1,0,0,1,5,4,1
0,0.000032,0.000624,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.013699,0.013699,0,0,0,0,1,0,0,0.235294,1,1,0,0.02,0.01,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409002,0.041096,1,1,0,0,0.1,0.06,0,1,0.082353,0.08,0.05,0,0,1,1,0,0,1,29,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459883,0.015656,0,0,1,1,0.03,0.07,0,1,0.031373,0.03,0.07,0,0,0,0,1,1,1,11,3,1
0,0.000068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8591,0.8591,0,0,0,0,1,0,0,0.909804,0.909804,1,0,1,0,0,0,0,0,2,16,2,1
0,0.000028,0.000121,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.033268,0.037182,0,0,0,0,1,0,0.11,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0.000018,0.000107,0.000064,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.003914,0,0,0,0,1,0,1,1,0.082353,0.08,0.64,0,0,0,0,0,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019569,0.007828,1,1,0,0,0.4,0.4,0,0.67451,0.172549,0.26,0.02,0.02,0,0.99,1,0,0,1,25,4,1
0.000018,0.000109,0.000064,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.005871,0,0,0,0,1,0,1,0.545098,0.588235,0.76,0.05,0.01,0.01,0.01,0.01,0,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399217,0.009785,1,1,0,0,0.02,0.07,0,1,0.019608,0.02,0.07,0,0,1,1,0,0,1,69,4,1
0,0.000027,0.001363,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.017613,0.017613,0,0,0,0,1,0,0,0.035294,1,1,0,0.11,0.02,0,0,0,0,1,25,2,0
0,0.000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013699,0.013699,0,0,0,0,1,0,0,1,0.078431,0.08,0.01,0.09,0,0,0,0,0,2,66,2,0
0,0.000032,0.002027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.011742,0.011742,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0,0.000694,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.033268,0.033268,0,0,0,0,1,0,0,0.737255,0.207843,0.28,0.02,0.28,0,0,0,0,0,1,20,2,0
0,0.000031,0.000436,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009785,0.009785,0,0,0,0,1,0,0,1,0.952941,0.95,0.01,0,0,0.03,0.03,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283757,0.013699,1,1,0,0,0.05,0.06,0,1,0.039216,0.04,0.06,0,0,1,1,0,0,1,50,4,1
0,0.000039,0.000099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.029354,0.033268,0,0,0,0,1,0,0.12,0.266667,1,1,0,0.01,0.03,0,0.01,0.01,0,1,25,2,0
0,0.000017,0.000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499022,0.497065,0,0,0,0,1,0.01,0,0.564706,0.435294,0.77,0.01,0.26,0,0,0,0,0,3,12,2,0
0,0.000032,0.000098,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.058708,0.058708,0,0,0,0,1,0,0,0.796078,1,1,0,0,0.02,0,0,0,0,1,25,2,0
0,0.000006,0.000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168297,0.170254,0,0,0,0,1,0,0.02,1,0.996078,1,0.01,0,0,0,0,0,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088063,0.033268,1,1,0,0,0.38,0.09,0,1,0.223529,0.22,0.02,0.01,0,1,1,0,0,1,25,4,1
0,0.000022,0.000054,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.392157,0.282353,0.18,0.71,0.01,0.03,0,0,0.66,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377691,0.007828,1,1,0,0,0.02,0.06,0,1,0.015686,0.02,0.07,0,0,1,1,0,0,1,50,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266145,0.005871,0,0,1,1,0.02,0.08,0,1,0.011765,0.01,0.09,0,0,0,0,1,1,1,6,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530333,0.031311,1,1,0,0,0.06,0.06,0,1,0.058824,0.06,0.07,0,0,1,1,0,0,1,50,4,1
